,0,1,2,3
799,2012-05-29,001872.XSHE,-615.2538286802618,-636.2534922864853
800,2012-06-01,001696.XSHE,-901.4358902574663,-922.7125942546995
801,2012-06-05,600660.XSHG,-1115.3117777515274,-1136.4894049032957
802,2012-06-05,601988.XSHG,-148.37953127809993,-169.59780425086774
803,2012-06-08,601988.XSHG,-148.2385199526202,-169.6145145297885
804,2012-06-11,600356.XSHG,5276.380840318434,5254.220040789097
805,2012-06-13,601988.XSHG,148.1895179950628,126.93914111457033
806,2012-06-18,600660.XSHG,-503.1477009029823,-524.5408904231774
807,2012-06-25,600246.XSHG,-1101.7989386217234,-1122.859038334236
808,2012-06-25,600030.XSHG,8105.454334075947,8082.531096037389
809,2012-07-05,600820.XSHG,1710.9028066939773,1689.556842249696
810,2012-08-02,002028.XSHE,609.3298976436189,587.5507061592712
811,2012-08-02,600011.XSHG,15241.760942155182,15217.771735802748
812,2012-08-02,000848.XSHE,11640.302368338303,11616.929057837799
813,2012-08-08,000531.XSHE,-830.6484765969816,-852.207233847375
814,2012-08-14,000559.XSHE,-4407.090470677035,-4428.030683835282
815,2012-08-21,000088.XSHE,-1827.2890566111155,-1850.8510453916372
816,2012-08-27,002372.XSHE,-1770.5541027392592,-1791.9565607331713
817,2012-08-28,000088.XSHE,-1554.960273000818,-1576.5001750682436
818,2012-09-05,600004.XSHG,-801.2256120038329,-822.9273800089652
819,2012-09-14,002206.XSHE,-356.0218605443292,-377.7939666314627
820,2012-09-14,000559.XSHE,-702.1342491442103,-723.9428038789499
821,2012-09-18,002242.XSHE,-1377.220108854654,-1398.8266603984885
822,2012-09-18,600970.XSHG,-3105.377650874085,-3126.475131472387
823,2012-09-18,000088.XSHE,-2604.431715645812,-2626.182441088191
824,2012-09-18,300046.XSHE,-2806.503900047093,-2827.6541911406393
825,2012-09-20,300126.XSHE,-2823.1137218420986,-2844.8948745336756
826,2012-09-21,600970.XSHG,-3125.6963901047116,-3146.5527524880963
827,2012-09-21,002372.XSHE,-2037.9100969481015,-2059.3489111679955
828,2012-09-24,600004.XSHG,-518.5852308135783,-540.4464793214307
829,2012-09-24,300271.XSHE,-3475.665582318871,-3496.863237128789
830,2012-09-27,600004.XSHG,-617.7443708321781,-639.1407894946382
831,2012-10-12,000559.XSHE,-713.8436808532653,-735.2078100338208
832,2012-10-12,300271.XSHE,-780.3894204332944,-801.6238165632844
833,2012-10-17,002366.XSHE,-2519.1718475769185,-2540.2040032345953
834,2012-10-22,002366.XSHE,0.0,-21.45350237389766
835,2012-10-22,002206.XSHE,-760.7959145597603,-782.0474804397962
836,2012-10-23,600282.XSHG,451.2579909321345,429.8683621619512
837,2012-10-23,300271.XSHE,605.3126364616359,583.7986537889442
838,2012-10-25,002366.XSHE,-1089.4277357518497,-1110.8773573935416
839,2012-10-25,000778.XSHE,-776.7085371806525,-798.0723370005492
840,2012-10-26,002206.XSHE,-476.72101250214735,-497.4443553397409
841,2012-10-26,000559.XSHE,-1064.3822123476932,-1085.6417408380944
842,2012-10-29,600004.XSHG,279.8248039733761,258.30068005174434
843,2012-10-29,600033.XSHG,-1681.5317236118656,-1702.6659223275767
844,2012-10-29,002003.XSHE,-2604.8277307663857,-2625.6716685874776
845,2012-11-01,600282.XSHG,0.0,-21.371252420358662
846,2012-11-06,600033.XSHG,-267.25289893556965,-288.61531399048664
847,2012-11-07,600282.XSHG,-1872.0481420137337,-1893.175542473603
848,2012-11-09,002366.XSHE,-853.5007179108527,-874.5456070410547
849,2012-11-09,002372.XSHE,-874.3899395260948,-895.754200381849
850,2012-11-15,600004.XSHG,55.54664421895318,34.05009290621784
851,2012-11-29,600282.XSHG,-1916.553017626968,-1937.4160661902788
852,2012-12-07,600282.XSHG,-460.0335319487698,-481.4526931963046
853,2012-12-12,600033.XSHG,-505.5428013578257,-527.1340748194533
854,2012-12-14,000778.XSHE,-1380.6589794481533,-1402.1173866940228
855,2012-12-14,002206.XSHE,-872.3067241094262,-893.2188239754095
856,2012-12-28,002366.XSHE,-713.3316336950141,-734.9261276968721
857,2012-12-28,002561.XSHE,-1350.8969695738133,-1372.3885122715785
858,2013-01-25,600970.XSHG,8658.397076879188,8635.333773519375
859,2013-02-20,600970.XSHG,-1075.2929904628436,-1096.6894344941234
860,2013-02-27,601939.XSHG,8396.582068396734,8373.336793828435
861,2013-03-05,002242.XSHE,1451.725934887991,1429.9119678073625
862,2013-03-05,000778.XSHE,-887.9017263781532,-909.3100235586044
863,2013-03-05,002206.XSHE,2849.192764087378,2826.95754863754
864,2013-03-05,601939.XSHG,-751.300799175752,-772.6001768323846
865,2013-03-08,601939.XSHG,-1215.1814924099606,-1236.4752111769596
866,2013-03-11,002206.XSHE,79.1370747269508,57.65927264605717
867,2013-03-13,002242.XSHE,-1676.0089967076474,-1697.162948098525
868,2013-03-13,002561.XSHE,0.0,-21.552890409811244
869,2013-03-13,300046.XSHE,112.29167128869926,91.46381209807163
870,2013-03-13,002372.XSHE,5860.964682303981,5837.945114269558
871,2013-03-14,600004.XSHG,4449.562134474009,4427.138538630895
872,2013-03-14,600033.XSHG,1988.63814601046,1966.5041409713763
873,2013-03-14,000559.XSHE,4953.724224915473,4931.116718608564
874,2013-03-18,300126.XSHE,4554.457337200487,4532.020258574503
875,2013-03-19,600282.XSHG,1714.8044788828477,1692.9813355673807
876,2013-03-19,002366.XSHE,1350.1902939911035,1328.4458007802564
877,2013-03-19,000531.XSHE,7618.700040152522,7595.583565686528
878,2013-03-19,601939.XSHG,-1294.6794562415078,-1315.6162725910133
879,2013-03-27,002366.XSHE,-60.56342549338546,-81.67583562038008
880,2013-03-27,000778.XSHE,-1434.407030757728,-1455.2781765614686
881,2013-03-27,000559.XSHE,-433.2296706119703,-454.0527632025392
882,2013-03-27,601939.XSHG,0.0,-21.068187756078792
883,2013-03-29,000088.XSHE,3235.5614653461553,3213.420980461858
884,2013-03-29,000531.XSHE,-1121.4598783833935,-1142.3709091769233
885,2013-03-29,300126.XSHE,-1296.5038619125423,-1317.3127488962386
886,2013-04-03,300271.XSHE,7030.298941149271,7007.024721673292
887,2013-04-08,002003.XSHE,4722.404384211823,4700.080032915647
888,2013-04-08,000088.XSHE,-1809.3601015959207,-1829.966128352953
889,2013-04-16,600970.XSHG,-1292.215236415546,-1312.865829905187
890,2013-04-18,600970.XSHG,-1813.0903734458172,-1833.6918480766872
891,2013-04-24,002372.XSHE,-1001.0231434788307,-1021.6684874622154
892,2013-04-26,600970.XSHG,-1433.1821935601101,-1453.680437664177
893,2013-04-26,000559.XSHE,-526.5932990338048,-547.331500592118
894,2013-05-02,002242.XSHE,-308.952244140787,-329.687353326122
895,2013-05-15,600282.XSHG,467.7722851033366,447.16478970687496
896,2013-05-15,300126.XSHE,-615.8047834149218,-636.4763776708185
897,2013-05-23,000778.XSHE,-434.9336265007108,-455.8713312804547
898,2013-05-24,600282.XSHG,258.98867552936053,238.39044286892556
899,2013-05-24,600970.XSHG,-809.2044892675157,-829.8353503891267
900,2013-06-03,600970.XSHG,-941.2191192684764,-962.3939349544637
901,2013-06-05,000778.XSHE,-870.579185594272,-891.4322440620499
902,2013-06-05,002003.XSHE,-1682.234279392965,-1703.2622078853772
903,2013-06-05,002206.XSHE,-1232.059158662897,-1252.6506169494196
904,2013-06-07,600004.XSHG,-1077.5923695494448,-1098.7644939149736
905,2013-06-07,002206.XSHE,-940.6940571905027,-961.5995992379482
906,2013-06-07,300046.XSHE,-1579.8525286017377,-1600.345472829886
907,2013-06-07,300126.XSHE,-513.433921514669,-533.9456066791803
908,2013-06-13,000778.XSHE,-1658.3708373911577,-1679.106934043628
909,2013-06-14,002242.XSHE,-2702.270588279191,-2722.57496614657
910,2013-06-14,002366.XSHE,-1419.281999324841,-1439.9088977150288
911,2013-06-14,600033.XSHG,-931.795841274049,-952.3461750097839
912,2013-06-14,601939.XSHG,-716.9932043770877,-737.678458323367
913,2013-06-20,002372.XSHE,-415.3445591106139,-436.076186103935
914,2013-06-21,002561.XSHE,-1416.8658288273057,-1437.3395400538604
915,2013-06-28,600970.XSHG,-4824.916480097257,-4845.296822133896
916,2013-07-01,000559.XSHE,4601.696680023898,4580.224034706618
917,2013-07-09,601939.XSHG,-814.0433963951605,-834.8648174896234
918,2013-07-11,601939.XSHG,-92.37193258218768,-113.63595146260775
919,2013-07-18,002372.XSHE,-596.8106651270533,-617.5080589936592
920,2013-07-18,601939.XSHG,-1595.96446615308,-1616.534674827942
921,2013-07-22,002242.XSHE,-2119.673582449602,-2140.6448210844756
922,2013-07-22,000559.XSHE,-286.3279813393929,-307.41317388522594
923,2013-07-26,002242.XSHE,-1674.9070191435944,-1695.8823615668969
924,2013-07-26,002366.XSHE,-1350.9518627583548,-1372.1249628619494
925,2013-07-29,000559.XSHE,-2013.0708779771587,-2033.8699462692712
926,2013-07-30,300046.XSHE,-317.0343879654615,-338.0123095445301
927,2013-08-02,002366.XSHE,1970.552268139764,1948.9008250935783
928,2013-08-02,300271.XSHE,38021.18427647487,37992.37317110147
929,2013-08-02,002372.XSHE,1323.5321199513767,1300.7553353780315
930,2013-08-02,300126.XSHE,4462.995846776334,4441.059545977936
931,2013-08-08,002242.XSHE,-768.6182698668716,-789.8926919182778
932,2013-08-14,600660.XSHG,-69.05776822561585,-90.3229569878917
933,2013-08-15,600507.XSHG,533.1785360960199,512.1469278979006
934,2013-08-15,002651.XSHE,-709.0970283640506,-730.0788362243807
935,2013-08-16,600401.XSHG,-3184.974382803179,-3208.555502315663
936,2013-08-16,600660.XSHG,-1317.8688207955709,-1338.8383446816467
937,2013-08-19,002242.XSHE,-2758.72951373219,-2779.631487681234
938,2013-08-19,002662.XSHE,-1680.7491243692891,-1701.4881070430285
939,2013-08-19,600425.XSHG,-1976.6380704087583,-1997.5005867700725
940,2013-08-21,601988.XSHG,-146.8106863403171,-167.80461448698196
941,2013-08-21,600425.XSHG,-911.2237034656333,-932.3276444378974
942,2013-08-22,600000.XSHG,-739.220017033715,-760.2087674483894
943,2013-08-22,601288.XSHG,-737.378057341722,-758.4670697816952
944,2013-08-29,002651.XSHE,-948.8350506429198,-969.7777378807103
945,2013-08-29,000631.XSHE,-331.63139732193457,-352.4523218837965
946,2013-08-29,600660.XSHG,-493.9314431448939,-514.8507272611024
947,2013-08-29,600859.XSHG,-305.0895754499673,-326.02341401161135
948,2013-09-03,000568.XSHE,-3123.295105512929,-3143.6342553522054
949,2013-09-05,601288.XSHG,0.0,-20.873902253676345
950,2013-09-12,300333.XSHE,-2040.8836875112286,-2064.3130322438574
951,2013-09-18,600401.XSHG,-1363.9712636866448,-1384.5835974234774
952,2013-09-18,300333.XSHE,-1879.68084459785,-1900.65315251315
953,2013-09-23,000568.XSHE,-313.5644495751728,-334.7377779971665
954,2013-09-25,000568.XSHE,-1836.4581078090798,-1857.6516347665608
955,2013-09-27,601288.XSHG,-5124.421406767796,-5144.8507667761105
956,2013-10-21,600507.XSHG,-423.56222401040935,-444.6367977783942
957,2013-10-23,600507.XSHG,-590.0893995641555,-612.8263871142188
958,2013-10-24,000631.XSHE,1279.4464309408222,1258.455428759092
959,2013-10-25,000157.XSHE,-2365.062348479932,-2385.141105433698
960,2013-10-25,600425.XSHG,930.7148546856541,909.6352982451396
961,2013-10-28,300333.XSHE,2219.840371895649,2198.1352660371135
962,2013-10-28,002662.XSHE,-990.340512206635,-1011.2990517871858
963,2013-10-30,002651.XSHE,303.8094506975704,282.80102718183343
964,2013-11-06,000157.XSHE,-2114.4934462496117,-2136.365135069217
965,2013-11-07,600507.XSHG,-709.7502069545976,-731.5330860334952
966,2013-11-07,002662.XSHE,-799.3427283438481,-821.0467866153559
967,2013-11-11,000157.XSHE,-663.5459065145835,-684.7660721576872
968,2013-11-11,600859.XSHG,5450.524202973273,5428.441392468522
969,2013-11-14,600177.XSHG,6731.394734097364,6709.236619241593
970,2013-11-14,002242.XSHE,6544.550301467386,6522.253064356372
971,2013-11-14,600000.XSHG,5124.840966250309,5102.687413007187
972,2013-11-15,000568.XSHE,-871.8472652240274,-893.0420464277228
973,2013-11-20,600000.XSHG,-475.39522450899307,-496.5171783930867
974,2013-11-20,600859.XSHG,-587.4154249819017,-608.4696304773056
975,2013-11-22,600507.XSHG,-414.1466178586787,-435.1331142495764
976,2013-11-22,000568.XSHE,-991.7485763721046,-1012.658504820137
977,2013-11-25,600000.XSHG,-50.58630875117411,-71.65189303827223
978,2013-11-25,600859.XSHG,-1189.0750878455458,-1210.0048419986151
979,2013-11-26,000157.XSHE,-840.4747048327877,-861.7479824568593
980,2013-11-28,600177.XSHG,-343.61472564351817,-365.15404533294105
981,2013-12-02,600177.XSHG,-266.4264344389347,-287.6415908041149
982,2013-12-03,600507.XSHG,0.0,-21.059921600988304
983,2013-12-03,000157.XSHE,-1748.7077555021754,-1769.6264556031429
984,2013-12-03,002242.XSHE,-1395.8248310171625,-1416.940221721738
985,2013-12-03,600425.XSHG,-4970.385306411063,-4991.2182604464315
986,2013-12-09,600000.XSHG,-306.6004440930628,-327.4102524166884
987,2013-12-11,600425.XSHG,-626.768778370275,-647.7979515204225
988,2013-12-12,600401.XSHG,6184.454341670356,6162.028972448821
989,2013-12-12,000157.XSHE,-2441.5449695866523,-2461.9548528409723
990,2013-12-12,600177.XSHG,64.91813210702155,44.0441704289546
991,2013-12-12,000568.XSHE,-895.3786713198217,-916.310756994247
992,2013-12-12,601988.XSHG,2347.076932840054,2325.6598558278884
993,2013-12-13,601288.XSHG,191.92238288546957,169.69777094733172
994,2013-12-17,600863.XSHG,2472.95362917056,2451.1128807488535
995,2013-12-17,600859.XSHG,-1461.7110783082148,-1482.4325268792516
996,2013-12-19,300333.XSHE,-1947.4427872934225,-1968.4582351110846
997,2013-12-20,600507.XSHG,-1719.2171984570873,-1739.758879811066
998,2013-12-23,600660.XSHG,5742.79725307862,5720.752158926846
999,2013-12-24,002269.XSHE,18654.06462220355,18629.500231951908
1000,2014-01-03,600401.XSHG,1354.6929055626076,1333.4586682903314
1001,2014-01-10,600401.XSHG,-1148.3375242722193,-1169.3980344673719
1002,2014-01-13,002662.XSHE,991.4244971207695,970.2520761933683
1003,2014-01-20,002662.XSHE,-292.1809139698003,-313.9630011062489
1004,2014-02-18,600000.XSHG,-517.3567409090982,-539.5362223585953
1005,2014-02-19,002269.XSHE,-1314.395934490203,-1336.519846859542
1006,2014-02-19,600863.XSHG,-1319.6009679121655,-1342.0408658905606
1007,2014-02-24,002269.XSHE,-3484.049015359204,-3506.1845147425015
1008,2014-02-24,600425.XSHG,-567.9552296350734,-589.9968312860415
1009,2014-02-25,000631.XSHE,-4402.291659989991,-4423.684924141942
1010,2014-03-07,600863.XSHG,-3117.397865693575,-3139.5663987513253
1011,2014-03-10,002242.XSHE,31243.19789320641,31215.84816652286
1012,2014-03-10,600425.XSHG,-1170.8104979718178,-1192.6373949574115
1013,2014-03-11,002269.XSHE,-5979.068035432233,-6000.122896442719
1014,2014-03-11,600859.XSHG,-7773.99159686641,-7797.054084112599
1015,2014-03-13,600863.XSHG,318.1744568485639,296.2673081933378
1016,2014-03-17,002651.XSHE,16864.885830138683,16840.10685935622
1017,2014-03-17,600863.XSHG,0.0,-21.84299603347605
1018,2014-03-20,600660.XSHG,-1105.0487507897674,-1126.8884492686266
1019,2014-03-21,600401.XSHG,1107.5642161254202,1085.2998188616905
1020,2014-03-21,002242.XSHE,-5055.092684717283,-5076.003337077927
1021,2014-03-21,600425.XSHG,-452.1645492574703,-474.0292172393427
1022,2014-03-25,002651.XSHE,-822.7321060766566,-844.4632034384946
1023,2014-03-28,300333.XSHE,2756.602146763555,2734.882305294303
1024,2014-03-31,000568.XSHE,-5940.248314625655,-5961.024746349822
1025,2014-04-04,600177.XSHG,-1120.3756328675013,-1141.865705855673
1026,2014-04-10,600859.XSHG,-305.11553920392413,-326.69457268348447
1027,2014-04-11,600401.XSHG,-1370.8125170479273,-1392.0930530683938
1028,2014-04-15,000157.XSHE,-429.9415072365138,-451.5039925028595
1029,2014-04-16,600859.XSHG,-1041.0076154449855,-1062.1858743735984
1030,2014-04-17,000568.XSHE,-517.5046111434671,-538.9947182121026
1031,2014-04-22,600177.XSHG,-2238.0741810481068,-2259.27503977969
1032,2014-04-22,000568.XSHE,-1662.9354732409663,-1683.8911315860887
1033,2014-04-23,600507.XSHG,-956.753973791169,-978.5679643936077
1034,2014-04-25,600507.XSHG,-154.74554873331638,-175.94568890978076
1035,2014-04-28,000631.XSHE,-8017.823198315062,-8040.4205229088875
1036,2014-05-08,601288.XSHG,-399.8532073034291,-421.765163063657
1037,2014-05-15,600507.XSHG,158.7402236303498,137.11980517189696
1038,2014-05-27,600507.XSHG,-17.67136072823479,-39.361188886066785
1039,2014-06-03,600000.XSHG,-1663.6799027492386,-1685.2591225289166
1040,2014-06-05,600177.XSHG,-809.1603539319599,-830.3603552049773
1041,2014-06-16,600401.XSHG,-1554.1199351165494,-1575.4296619915888
1042,2014-06-18,600177.XSHG,0.0,-21.86414453535673
1043,2014-06-18,002242.XSHE,-533.0952883454981,-554.5986688185505
1044,2014-06-18,600000.XSHG,0.0,-21.823237646059656
1045,2014-06-20,002651.XSHE,-3807.768583756415,-3828.7004316282646
1046,2014-06-26,002662.XSHE,5126.463811385188,5103.387503862389
1047,2014-06-26,600425.XSHG,14262.797775270943,14238.03325995566
1048,2014-07-07,000568.XSHE,-791.5167870929739,-813.2572767095011
1049,2014-07-07,600425.XSHG,-559.3054281985096,-580.8051288584603
1050,2014-07-10,002242.XSHE,-2697.629257386508,-2718.8496458229547
1051,2014-07-16,002242.XSHE,-898.9157528546344,-920.221529829671
1052,2014-07-18,600507.XSHG,-974.1558189166159,-995.434924386551
1053,2014-08-04,600507.XSHG,2507.8488673709435,2485.7401047660774
1054,2014-08-04,002651.XSHE,2780.4108371242223,2757.9178808826705
1055,2014-08-04,000157.XSHE,2143.9351691949187,2121.9716538855578
1056,2014-08-04,002269.XSHE,2161.163247059527,2139.176068188623
1057,2014-08-04,600177.XSHG,3731.5995888131015,3709.350246189322
1058,2014-08-04,000568.XSHE,8314.37735868476,8291.29515347972
1059,2014-08-04,000631.XSHE,14468.296171906035,14443.481764257194
1060,2014-08-04,002242.XSHE,-453.95861399391055,-475.81520806233755
1061,2014-08-04,600863.XSHG,15086.995427623642,15061.906004288201
1062,2014-08-04,300333.XSHE,11851.799406700742,11827.615256567433
1063,2014-08-04,002662.XSHE,5434.33411735158,5411.5099140587035
1064,2014-08-04,600660.XSHG,19140.693322955358,19114.95322853054
1065,2014-08-04,600000.XSHG,4634.864285926958,4612.443699804149
1066,2014-08-04,600859.XSHG,3504.62409402505,3482.374342375483
1067,2014-08-04,601988.XSHG,8427.675292395345,8404.012973305158
1068,2014-08-04,600425.XSHG,-106.12145898566656,-127.3528255467327
1069,2014-08-04,601288.XSHG,7077.544871311136,7054.582170173105
1070,2014-08-29,601398.XSHG,-2371.824365153578,-2395.4477358305076
1071,2014-08-29,601288.XSHG,-2534.5514737013273,-2558.220285155738
1072,2014-08-29,600481.XSHG,-1507.1648958649496,-1530.8654159937566
1073,2014-09-23,601398.XSHG,-459.9681379525024,-482.78255759494647
1074,2014-09-23,600481.XSHG,343.28046931952997,320.6714894863466
1075,2014-10-10,601398.XSHG,-838.3184075157461,-862.2943139706964
1076,2014-10-13,601939.XSHG,-1439.284546499334,-1463.1355475556088
1077,2014-10-14,601988.XSHG,-1235.781310254377,-1259.6936786077993
1078,2014-10-14,601288.XSHG,373.5768398707162,351.16222947847274
1079,2014-10-14,600011.XSHG,0.0,-24.219904044510194
1080,2014-10-20,600011.XSHG,-877.6746441060641,-901.3523556159478
1081,2014-10-22,601939.XSHG,-103.10020753948871,-126.75139514904792
1082,2014-10-22,601818.XSHG,-2502.1610395326206,-2526.990176001829
1083,2014-10-24,600863.XSHG,4755.757311325195,4730.799552596779
1084,2014-10-24,600104.XSHG,3411.6561937597717,3386.8316271076624
1085,2014-10-24,000488.XSHE,3611.377262255636,3586.6119690905316
1086,2014-10-24,000690.XSHE,3155.7527967589185,3131.078203170841
1087,2014-10-27,600011.XSHG,-775.9402946029256,-799.2766989631086
1088,2014-10-28,600177.XSHG,3517.1706111140147,3492.270335868716
1089,2014-10-28,600000.XSHG,-1972.6371602783506,-1996.4887107107081
1090,2014-11-10,600104.XSHG,504.67908781467133,481.24755873756186
1091,2014-11-28,600317.XSHG,56231.16060747909,56195.90996953478
1092,2014-12-09,600481.XSHG,1164.639407469624,1140.72030212777
1093,2014-12-18,600481.XSHG,-115.45976360181601,-139.5138810188601
1094,2014-12-23,002003.XSHE,11274.07496364858,11247.72241310589
1095,2014-12-23,601566.XSHG,9625.685305131212,9599.662432520225
1096,2014-12-24,600317.XSHG,381.217884911376,356.83900117129355
1097,2014-12-30,601566.XSHG,-763.0949590820824,-786.9918801691264
1098,2014-12-31,600397.XSHG,10297.355047307332,10271.300493508506
1099,2014-12-31,002003.XSHE,-1457.8420787255238,-1481.6758266558231
1100,2014-12-31,600317.XSHG,-2360.2544902016066,-2383.981989753104
1101,2015-01-12,600397.XSHG,-5281.487762103302,-5304.7717947540295
1102,2015-01-14,600317.XSHG,-242.45517753409783,-266.50442204855136
1103,2015-01-19,600317.XSHG,-1847.27754311693,-1870.9550230258312
1104,2015-01-20,601566.XSHG,-673.7853689956012,-697.4788333241642
1105,2015-02-02,600317.XSHG,-2637.7855240216313,-2661.1142780289956
1106,2015-02-03,601818.XSHG,26060.215953413637,26031.442619086993
1107,2015-02-05,601818.XSHG,1611.4740851310908,1587.0044709461001
1108,2015-02-06,600266.XSHG,63355.63581033991,63318.8373162285
1109,2015-02-06,600104.XSHG,11467.687094069363,11441.070908902122
1110,2015-02-06,601398.XSHG,13512.524744273325,13486.431593043004
1111,2015-02-06,600011.XSHG,13281.132105772518,13255.093401560804
1112,2015-02-09,600863.XSHG,15814.975639555425,15788.360683733694
1113,2015-02-09,601939.XSHG,19498.295524128836,19470.752905634545
1114,2015-02-09,601288.XSHG,16500.578482840552,16473.717076008023
1115,2015-02-09,000690.XSHE,15163.988266684237,15137.836379988074
1116,2015-02-12,601818.XSHG,-248.43026340164764,-272.47831289892764
1117,2015-02-13,000690.XSHE,98.64800863746795,74.53054348578013
1118,2015-03-02,600397.XSHG,-324.03947400215867,-348.15881218371914
1119,2015-03-04,600863.XSHG,-150.0014662306867,-174.12920207389317
1120,2015-03-04,601398.XSHG,-2599.1394275766093,-2622.7915963675564
1121,2015-03-04,601988.XSHG,26884.037321803946,26855.099223203622
1122,2015-03-04,600000.XSHG,26049.783205487474,26021.179974385846
1123,2015-03-06,600397.XSHG,-854.9085782691035,-878.7925866744965
1124,2015-03-09,600104.XSHG,-559.4144549854079,-583.4309604912197
1125,2015-03-11,600104.XSHG,-104.31920151498022,-128.27089018281958
1126,2015-05-07,600266.XSHG,0.0,-25.05394396459258
1127,2015-05-08,600317.XSHG,6622.604628091935,6597.087923604683
1128,2015-05-14,600104.XSHG,3448.3783590775147,3423.3659265560364
1129,2015-05-18,600266.XSHG,-1153.0017009550368,-1176.7990492197482
1130,2015-05-19,601988.XSHG,1601.1784418578309,1576.680411697406
1131,2015-05-19,601288.XSHG,1255.0903932270985,1230.6858578032382
1132,2015-05-21,600266.XSHG,-141.61108977150835,-165.68050310351438
1133,2015-05-29,600266.XSHG,-3428.3013853907523,-3451.9742459826944
1134,2015-05-29,600104.XSHG,-3807.436873122684,-3830.7731212980198
1135,2015-05-29,601988.XSHG,-1126.062408876652,-1149.934931944837
1136,2015-05-29,601939.XSHG,2166.559750721495,2142.0287032213905
1137,2015-05-29,601288.XSHG,-663.4839083138834,-687.4489470821809
1138,2015-06-01,601800.XSHG,212658.50884443932,212591.82597533433
1139,2015-06-03,601988.XSHG,278.90897627269135,254.8298346544825
1140,2015-06-12,601800.XSHG,2204.0611783500335,2179.7034766098063
1141,2015-06-16,600104.XSHG,-3803.5085797651104,-3826.909059359257
1142,2015-06-19,601398.XSHG,6015.179764775047,5989.767943799551
1143,2015-06-19,601288.XSHG,-780.7041754846709,-804.4896293644374
1144,2015-06-23,600266.XSHG,-1507.5108075074154,-1531.3799623488885
1145,2015-06-23,601988.XSHG,-3198.8144535345605,-3222.7344771704356
1146,2015-06-23,601939.XSHG,-2233.635445573652,-2257.209872247792
1147,2015-06-23,600177.XSHG,94325.15303390523,94282.91097936874
1148,2015-06-23,600000.XSHG,8072.985890828362,8047.161504037398
1149,2015-06-29,600397.XSHG,51694.55096624212,51660.198762848624
1150,2015-06-29,600266.XSHG,-1763.2489426800216,-1786.0340373504314
1151,2015-06-29,600317.XSHG,7044.859171364625,7019.05811053312
1152,2015-06-29,601988.XSHG,-1153.4262229362446,-1177.4707234297616
1153,2015-06-29,601939.XSHG,-3015.3579416008783,-3039.430549167992
1154,2015-06-29,000488.XSHE,63150.27295895234,63114.720239183844
1155,2015-06-29,600000.XSHG,-2580.9738290861706,-2604.569204235897
1156,2015-06-29,601818.XSHG,12164.72227281651,12137.91354201718
1157,2015-06-29,601566.XSHG,43366.54743913095,43333.698256169846
1158,2015-07-02,601398.XSHG,-564.5386507688187,-588.1686257224277
1159,2015-07-02,601939.XSHG,-2215.746061999341,-2239.1850622335714
1160,2015-07-02,600000.XSHG,-1101.9776807017688,-1125.6415667711378
1161,2015-07-02,600481.XSHG,58271.01756300619,58232.861525299595
1162,2015-07-02,601818.XSHG,-1017.9534986542412,-1041.5885280684497
1163,2015-07-03,000584.XSHE,110268.23738036324,110222.13288009119
1164,2015-07-06,600863.XSHG,32038.383545540306,32007.763518605614
1165,2015-07-06,601988.XSHG,2310.5073148044394,2286.0501670055096
1166,2015-07-06,601939.XSHG,2500.0181112053997,2476.0545229687236
1167,2015-07-06,000690.XSHE,50931.68963892141,50897.40556544367
1168,2015-07-06,600011.XSHG,23543.547952049797,23514.741506909428
1169,2015-07-09,600000.XSHG,-3465.3634177987433,-3488.3766783358337
1170,2015-07-14,600104.XSHG,-477.9670997668679,-501.1758165112618
1171,2015-07-15,600000.XSHG,-212.70879124298858,-236.493106900546
1172,2015-07-15,601818.XSHG,-347.7306717165996,-370.4027115125219
1173,2015-07-16,000690.XSHE,-4907.526330048911,-4932.411438313582
1174,2015-07-16,600011.XSHG,-8846.194518652237,-8868.954048005891
1175,2015-07-17,601818.XSHG,-1526.3096287232695,-1550.1021023474852
1176,2015-07-21,600000.XSHG,-1728.5331918170564,-1752.2852207286533
1177,2015-07-22,601939.XSHG,-1501.6036608898512,-1524.8965368775746
1178,2015-07-27,601939.XSHG,-1187.3884218082082,-1211.2986749757779
1179,2015-07-28,601398.XSHG,-3599.0124522668025,-3621.7644701172194
1180,2015-07-28,601988.XSHG,-3688.428910708216,-3711.297169954607
1181,2015-07-28,601288.XSHG,-4067.128362862507,-4090.0059599036085
1182,2015-07-28,000690.XSHE,-6400.5659087971735,-6423.383531165375
1183,2015-08-07,600507.XSHG,-1586.6396550547393,-1624.5139309022704
1184,2015-08-13,600507.XSHG,-1614.9098471476473,-1648.6527598460727
1185,2015-08-13,000568.XSHE,-1881.9829040103652,-1914.9731227851044
1186,2015-08-17,600507.XSHG,-2003.259895962088,-2035.8282431264875
1187,2015-08-19,600507.XSHG,-12872.672970085583,-12903.732722297807
1188,2015-08-19,000568.XSHE,-6978.2365618309495,-7009.75009306738
1189,2015-08-19,600720.XSHG,-16589.34483956947,-16620.257595646188
1190,2015-08-21,600720.XSHG,-12479.871841350587,-12510.747857208982
1191,2015-08-26,000987.XSHE,-7451.043377829129,-7479.403259458804
1192,2015-09-08,601398.XSHG,-5068.928129247541,-5100.874164666752
1193,2015-09-16,600000.XSHG,-1186.7855811065,-1220.0815099097656
1194,2015-10-13,002003.XSHE,46846.10478962271,46812.80197102527
1195,2015-10-14,000987.XSHE,-573.677000049365,-606.2525507818981
